game_id,settled_in,season,date_time,date_time_GMT,outcome,home_rink_side_start,venue,venue_time_zone_id,venue_time_zone_offset,venue_time_zone_tz,home_team_id,home_won,home_head_coach,home_goals,home_shots,home_hits,home_pim,home_powerPlayOpportunities,home_powerPlayGoals,home_faceOffWinPercentage,home_giveaways,home_takeaways,away_team_id,away_won,away_head_coach,away_goals,away_shots,away_hits,away_pim,away_powerPlayOpportunities,away_powerPlayGoals,away_faceOffWinPercentage,away_giveaways,away_takeaways,type,venue_link
2010020096,REG,20102011,10/23/2010,20101023T000000+0000,home win REG,left,Scottrade Center,America/Chicago,-5,CDT,19,0,John Stevens,4,20,20,11,3,1,60.9,10,2,16,1,Phil Housley,2,26,9,15,1,0,39.1,13,2,R,/api/v1/venues/null
2010020104,REG,20102011,10/23/2010,20101023T230000+0000,home win REG,right,Joe Louis Arena,America/Detroit,-4,EDT,17,1,Bill Peters,5,24,15,4,1,1,54.4,19,13,24,0,Bob Boughner,4,27,24,22,2,1,45.6,24,8,R,/api/v1/venues/null
2010020097,OT,20102011,10/23/2010,20101023T020000+0000,home win REG,right,Rogers Arena,America/Vancouver,-7,PDT,23,1,Craig Berube,5,41,10,0,3,1,47.9,10,9,30,0,Mike Babcock,1,33,13,6,0,0,52.1,11,12,R,/api/v1/venues/null
2010020108,REG,20102011,10/24/2010,20101024T010000+0000,away win REG,right,Pepsi Center,America/Denver,-6,MDT,21,1,Randy Carlyle,4,45,24,36,4,1,63.6,12,6,26,0,Claude Julien,6,51,26,22,6,1,36.4,15,5,R,/api/v1/venues/null
2010020106,REG,20102011,10/24/2010,20101024T000000+0000,away win REG,right,American Airlines Ce,America/Chicago,-5,CDT,25,0,John Stevens,0,24,23,14,3,0,52.4,17,1,18,1,Jon Cooper,1,43,13,10,5,1,47.6,4,4,R,/api/v1/venues/null
2010020111,REG,20102011,10/24/2010,20101024T220000+0000,away win REG,left,St. Pete Times Forum,America/New_York,-4,EDT,14,0,Doug Weight,3,30,18,10,3,1,62.7,13,4,18,1,John Tortorella,4,51,14,8,4,2,37.3,7,5,R,/api/v1/venues/null
2010020109,REG,20102011,10/24/2010,20101024T010000+0000,away win OT,NA,Jobing.com Arena,America/Phoenix,-7,MST,27,0,Paul Maurice,3,33,14,10,5,2,50,21,11,12,1,John Stevens,4,32,19,10,5,2,50,12,5,R,/api/v1/venues/null
2010020112,OT,20102011,10/24/2010,20101024T230000+0000,home win REG,right,Madison Square Garde,America/New_York,-4,EDT,3,1,Ken Hitchcock,3,34,30,25,1,0,52.2,13,5,1,0,Mike Yeo,1,37,23,19,4,0,47.8,14,3,R,/api/v1/venues/null
2010020107,SO,20102011,10/24/2010,20101024T003000+0000,away win REG,right,United Center,America/Chicago,-5,CDT,16,1,Jon Cooper,2,34,29,13,4,1,50.8,9,5,29,0,Claude Julien,3,29,24,15,3,1,49.2,6,7,R,/api/v1/venues/null
2010020110,REG,20102011,10/24/2010,20101024T020000+0000,away win REG,left,Rexall Place,America/Edmonton,-6,MDT,22,1,Gerard Gallant,1,25,25,6,4,0,45,21,29,28,0,Rod Brind'Amour,6,34,36,8,3,0,55,10,17,R,/api/v1/venues/null
2010020105,REG,20102011,10/24/2010,20101024T000000+0000,home win OT,left,Scottrade Center,America/Chicago,-5,CDT,19,1,Bob Boughner,1,30,25,11,4,3,46,19,12,5,0,Peter DeBoer,0,29,23,25,2,0,54,11,10,R,/api/v1/venues/null
2010020115,REG,20102011,10/25/2010,20101025T233000+0000,home win OT,right,Centre Bell,America/Montreal,-4,EDT,8,1,Bruce Cassidy,3,26,22,4,2,1,61.3,7,14,27,0,Jeff Blashill,2,31,27,4,2,0,38.7,12,15,R,/api/v1/venues/null
2010020114,REG,20102011,10/25/2010,20101025T230000+0000,home win REG,left,Nationwide Arena,America/New_York,-4,EDT,29,0,Doug Weight,2,26,19,11,2,0,49.1,11,9,4,1,John Hynes,1,42,12,9,3,1,50.9,12,4,R,/api/v1/venues/null
2010020113,REG,20102011,10/25/2010,20101025T000000+0000,home win REG,right,Scotiabank Saddledom,America/Denver,-6,MDT,20,1,Barry Trotz,4,26,38,4,4,0,62.9,21,12,28,0,Gerard Gallant,0,22,31,8,2,0,37.1,7,10,R,/api/v1/venues/null
2010020118,REG,20102011,10/26/2010,20101026T233000+0000,home win REG,right,Wells Fargo Center,America/New_York,-4,EDT,4,0,Dave Hakstol,6,28,19,9,6,0,53.7,8,2,7,1,Bruce Cassidy,3,27,13,17,2,0,46.3,9,8,R,/api/v1/venues/null
2010020119,REG,20102011,10/26/2010,20101026T233000+0000,home win REG,left,Scotiabank Place,America/New_York,-4,EDT,9,1,Peter DeBoer,5,36,15,8,3,1,50.8,9,11,27,0,Mike Sullivan,2,32,21,8,3,0,49.2,13,4,R,/api/v1/venues/null
2010020116,REG,20102011,10/26/2010,20101026T000000+0000,away win SO,right,Xcel Energy Center,America/Chicago,-5,CDT,30,0,Gerard Gallant,2,33,25,2,2,0,50,13,7,26,1,Randy Carlyle,3,20,28,6,0,0,50,4,3,R,/api/v1/venues/null
2010020117,REG,20102011,10/26/2010,20101026T230000+0000,home win REG,right,Air Canada Centre,America/Toronto,-4,EDT,10,1,Bob Boughner,3,31,7,10,5,1,48.3,24,19,13,0,Barry Trotz,1,31,16,12,4,0,51.7,12,7,R,/api/v1/venues/null
2010020123,REG,20102011,10/27/2010,20101027T230000+0000,away win REG,right,Madison Square Garde,America/New_York,-4,EDT,3,1,Guy Boucher,4,29,34,12,4,0,64.9,12,3,11,0,Mike Sullivan,6,26,29,22,4,1,35.1,9,5,R,/api/v1/venues/null
2010020121,OT,20102011,10/27/2010,20101027T010000+0000,away win REG,right,American Airlines Ce,America/Chicago,-5,CDT,25,0,Jared Bednar,2,19,26,4,2,1,37,10,5,24,1,Guy Boucher,5,32,18,4,2,0,63,5,5,R,/api/v1/venues/null
2010020124,REG,20102011,10/27/2010,20101027T230000+0000,away win REG,right,RBC Center,America/New_York,-4,EDT,12,0,Randy Carlyle,0,29,27,4,1,0,52.1,12,8,15,1,Jon Cooper,3,37,17,2,2,1,47.9,14,5,R,/api/v1/venues/null
2010020122,REG,20102011,10/27/2010,20101027T020000+0000,home win OT,right,Rogers Arena,America/Vancouver,-7,PDT,23,1,Bruce Cassidy,4,33,19,39,2,1,58.5,6,17,21,0,Doug Weight,3,31,28,13,4,0,41.5,16,14,R,/api/v1/venues/null
2010020120,REG,20102011,10/27/2010,20101027T010000+0000,home win SO,right,Scotiabank Saddledom,America/Denver,-6,MDT,20,0,Alain Vigneaul,5,25,27,2,6,1,46.8,22,8,22,1,Joel Quenneville,4,35,17,12,1,0,53.2,12,7,R,/api/v1/venues/null
2010020126,REG,20102011,10/27/2010,20101027T233000+0000,home win REG,left,St. Pete Times Forum,America/New_York,-4,EDT,14,1,Randy Carlyle,5,31,23,6,6,2,60.3,10,4,5,0,Alain Vigneault,3,44,31,12,3,1,39.7,9,7,R,/api/v1/venues/null
2010020125,REG,20102011,10/27/2010,20101027T233000+0000,home win REG,right,Centre Bell,America/Montreal,-4,EDT,8,0,Doug Weight,5,29,22,8,3,2,46.7,14,7,2,1,Bill Peters,3,39,15,8,3,0,53.3,7,5,R,/api/v1/venues/null
2010020129,SO,20102011,10/28/2010,20101028T230000+0000,home win REG,left,TD Garden,America/New_York,-4,EDT,6,1,Alain Vigneaul,2,37,20,4,3,0,62.7,21,13,10,0,Barry Trotz,0,30,22,6,2,0,37.3,18,11,R,/api/v1/venues/null
2010020132,REG,20102011,10/28/2010,20101028T230000+0000,home win REG,left,Scotiabank Place,America/New_York,-4,EDT,9,0,Ken Hitchcock,5,30,25,12,1,0,58.9,10,5,13,1,Travis Green,3,41,25,2,6,1,41.1,3,3,R,/api/v1/venues/null
2010020131,REG,20102011,10/28/2010,20101028T230000+0000,home win SO,left,Nationwide Arena,America/New_York,-4,EDT,29,1,Bill Peters,3,37,12,21,4,1,49.2,15,13,22,0,Jared Bednar,2,26,32,24,2,1,50.8,16,10,R,/api/v1/venues/null
2010020127,OT,20102011,10/28/2010,20101028T003000+0000,home win REG,right,United Center,America/Chicago,-5,CDT,16,1,Dave Hakstol,3,31,28,4,4,0,63,15,6,26,0,Rick Tocchet,1,34,25,8,2,1,37,11,7,R,/api/v1/venues/null
2010020128,REG,20102011,10/28/2010,20101028T023000+0000,home win REG,left,HP Pavilion at San J,America/Los_Angeles,-7,PDT,28,0,Rick Tocchet,5,33,24,4,4,0,66,10,7,1,1,Bruce Cassidy,2,23,23,8,2,0,34,10,4,R,/api/v1/venues/null
2010020130,REG,20102011,10/28/2010,20101028T233000+0000,away win REG,right,Joe Louis Arena,America/Detroit,-4,EDT,17,1,Craig Berube,2,30,11,14,5,1,66.1,5,12,27,0,Claude Julien,4,29,20,12,6,1,33.9,7,7,R,/api/v1/venues/null
2010020135,REG,20102011,10/29/2010,20101029T003000+0000,away win REG,right,American Airlines Ce,America/Chicago,-5,CDT,25,1,Jon Cooper,2,34,24,10,5,2,50,6,8,26,0,Mike Sullivan,5,40,16,10,5,1,50,11,5,R,/api/v1/venues/null
2010020137,REG,20102011,10/29/2010,20101029T230000+0000,away win REG,left,Nassau Coliseum,America/New_York,-4,EDT,2,1,John Tortorell,1,38,18,2,2,1,45.9,7,10,8,0,Phil Housley,3,35,21,4,1,0,54.1,2,6,R,/api/v1/venues/null
2010020138,REG,20102011,10/29/2010,20101029T230000+0000,away win REG,right,Madison Square Garde,America/New_York,-4,EDT,3,0,Barry Trotz,3,23,28,2,2,0,42.2,10,8,12,1,Gerard Gallant,4,31,16,4,1,1,57.8,11,10,R,/api/v1/venues/null
2010020140,REG,20102011,10/29/2010,20101029T233000+0000,home win OT,NA,Philips Arena,America/New_York,-4,EDT,11,1,Peter Laviolet,4,30,19,16,9,0,50.9,10,8,7,0,Paul Maurice,3,29,19,60,2,0,49.1,9,7,R,/api/v1/venues/null
2010020136,OT,20102011,10/29/2010,20101029T013000+0000,away win REG,right,Scotiabank Saddledom,America/Denver,-6,MDT,20,1,Travis Green,5,37,36,4,4,2,60.3,5,9,21,0,Jared Bednar,6,29,32,8,2,1,39.7,2,3,R,/api/v1/venues/null
2010020139,REG,20102011,10/29/2010,20101029T230000+0000,away win REG,left,CONSOL Energy Center,America/New_York,-4,EDT,5,1,Claude Julien,2,41,33,15,2,0,46.2,13,12,4,0,Guy Boucher,3,30,20,13,3,0,53.8,12,4,R,/api/v1/venues/null
2010020134,REG,20102011,10/29/2010,20101029T000000+0000,home win REG,right,Xcel Energy Center,America/Chicago,-5,CDT,30,0,Jeremy Collito,2,20,23,6,4,0,50,13,8,15,1,Peter DeBoer,1,43,23,10,2,2,50,12,10,R,/api/v1/venues/null
2010020133,REG,20102011,10/29/2010,20101029T000000+0000,away win REG,left,Bridgestone Arena,America/Chicago,-5,CDT,18,0,Barry Trotz,0,21,36,6,2,0,43.6,18,9,19,1,Todd Reirden,3,28,28,6,3,1,56.4,12,5,R,/api/v1/venues/null
2010020143,REG,20102011,10/30/2010,20101030T230000+0000,away win REG,right,Air Canada Centre,America/Toronto,-4,EDT,10,1,Peter DeBoer,0,31,21,23,4,0,52.5,16,21,3,0,Travis Green,2,41,22,8,5,0,47.5,14,8,R,/api/v1/venues/null
2010020147,REG,20102011,10/30/2010,20101030T230000+0000,away win REG,right,RBC Center,America/New_York,-4,EDT,12,1,Gerard Gallant,0,28,11,7,2,1,37.3,10,11,5,0,Todd McLellan,3,29,18,9,1,0,62.7,11,15,R,/api/v1/venues/null
2010020141,REG,20102011,10/30/2010,20101030T003000+0000,away win REG,right,United Center,America/Chicago,-5,CDT,16,1,Mike Babcock,4,36,23,4,3,2,50.8,17,9,22,0,Bruce Cassidy,7,23,29,6,2,0,49.2,16,6,R,/api/v1/venues/null
2010020144,REG,20102011,10/30/2010,20101030T230000+0000,away win REG,right,Centre Bell,America/Montreal,-4,EDT,8,1,Bruce Cassidy,1,40,37,6,6,3,50,7,6,13,0,Mike Babcock,3,27,42,23,3,0,50,11,11,R,/api/v1/venues/null
2010020148,REG,20102011,10/30/2010,20101030T230000+0000,home win REG,right,Joe Louis Arena,America/Detroit,-4,EDT,17,0,Rick Tocchet,5,37,28,6,4,1,50,12,5,18,1,Claude Julien,2,28,36,8,3,1,50,9,5,R,/api/v1/venues/null
2010020145,OT,20102011,10/30/2010,20101030T230000+0000,away win REG,left,Scotiabank Place,America/New_York,-4,EDT,9,0,Gerard Gallant,0,25,26,4,1,1,50,8,16,6,1,Willie Desjardin,4,32,30,2,2,1,50,1,6,R,/api/v1/venues/null
2010020142,OT,20102011,10/30/2010,20101030T020000+0000,away win REG,left,Honda Center,America/Los_Angeles,-7,PDT,24,0,Todd Reirden,1,39,25,12,3,1,46.9,12,15,1,1,Peter DeBoer,2,43,16,6,6,2,53.1,8,7,R,/api/v1/venues/null
2010020146,SO,20102011,10/30/2010,20101030T230000+0000,home win REG,right,Wells Fargo Center,America/New_York,-4,EDT,4,1,Peter Laviolet,6,25,20,8,1,1,54.4,17,6,2,0,Bruce Boudreau,1,33,14,2,4,0,45.6,13,5,R,/api/v1/venues/null
2010020149,SO,20102011,10/31/2010,20101031T000000+0000,home win SO,left,Scottrade Center,America/Chicago,-5,CDT,19,1,Glen Gulutzan,4,34,11,4,3,0,52.1,12,11,11,0,John Hynes,3,30,9,6,2,0,47.9,4,7,R,/api/v1/venues/null
2010020151,REG,20102011,10/31/2010,20101031T000000+0000,home win REG,right,American Airlines Ce,America/Chicago,-5,CDT,25,0,Todd McLellan,4,35,37,6,2,0,44.3,20,7,7,1,Paul Maurice,0,38,18,4,3,2,55.7,12,11,R,/api/v1/venues/null
2010020152,REG,20102011,10/31/2010,20101031T010000+0000,home win REG,right,Pepsi Center,America/Denver,-6,MDT,21,1,Jared Bednar,5,31,19,6,4,1,40.9,7,6,29,0,Jeff Blashill,1,38,19,18,3,0,59.1,1,3,R,/api/v1/venues/null
2010020153,REG,20102011,10/31/2010,20101031T010000+0000,away win REG,NA,Jobing.com Arena,America/Phoenix,-7,MST,27,0,Barry Trotz,0,29,18,4,4,1,55.4,14,6,14,1,Peter Laviolette,3,23,28,10,1,0,44.6,6,2,R,/api/v1/venues/null
2010020154,REG,20102011,10/31/2010,20101031T020000+0000,away win REG,right,Scotiabank Saddledom,America/Denver,-6,MDT,20,0,Guy Boucher,2,39,21,9,5,1,45.3,10,2,15,1,Bruce Cassidy,7,32,24,15,2,2,54.7,3,5,R,/api/v1/venues/null
2010020156,REG,20102011,10/31/2010,20101031T023000+0000,home win REG,left,HP Pavilion at San J,America/Los_Angeles,-7,PDT,28,1,Jeff Blashill,5,23,26,2,3,0,54,17,5,24,0,Jim Montgomery,2,30,19,6,1,0,46,10,3,R,/api/v1/venues/null
2010020155,REG,20102011,10/31/2010,20101031T023000+0000,home win REG,right,Staples Center,America/Los_Angeles,-7,PDT,26,1,Eddie Oatman,3,19,21,2,2,1,56,7,4,1,0,Mike Yeo,1,28,22,4,1,0,44,2,6,R,/api/v1/venues/null
2010020150,REG,20102011,10/31/2010,20101031T000000+0000,away win REG,right,Xcel Energy Center,America/Chicago,-5,CDT,30,0,Rod Brind'Amou,1,34,25,7,2,0,35.8,15,12,16,1,Guy Boucher,3,26,16,9,1,0,64.2,7,7,R,/api/v1/venues/null
2010020158,REG,20102011,11/1/2010,20101101T230000+0000,home win REG,right,Wells Fargo Center,America/New_York,-4,EDT,4,1,Gerard Gallant,3,28,21,6,3,1,68.1,13,12,12,0,Rick Tocchet,2,33,36,6,3,0,31.9,5,13,R,/api/v1/venues/null
2010020157,OT,20102011,11/1/2010,20101101T230000+0000,home win REG,right,Madison Square Garde,America/New_York,-4,EDT,3,1,Ken Hitchcock,3,31,37,4,2,0,50.8,18,6,16,0,Jim Montgomery,2,28,28,4,2,0,49.2,13,8,R,/api/v1/venues/null
2010020160,SO,20102011,11/2/2010,20101102T230000+0000,away win REG,right,Air Canada Centre,America/Toronto,-4,EDT,10,0,Craig Berube,2,30,15,10,2,0,60.3,5,12,9,1,Ken Hitchcock,3,36,19,4,5,0,39.7,8,7,R,/api/v1/venues/null
2010020159,OT,20102011,11/2/2010,20101102T020000+0000,home win REG,right,Rogers Arena,America/Vancouver,-7,PDT,23,1,Peter Laviolet,3,24,15,6,1,0,52.9,7,8,1,0,Jim Montgomery,0,29,13,4,2,0,47.1,6,7,R,/api/v1/venues/null
2010020161,REG,20102011,11/2/2010,20101102T230000+0000,home win REG,left,Nationwide Arena,America/New_York,-4,EDT,29,1,Bob Boughner,3,43,23,4,4,2,56.7,14,5,8,0,Jeff Blashill,0,20,43,8,2,1,43.3,12,9,R,/api/v1/venues/null
2010020163,REG,20102011,11/3/2010,20101103T010000+0000,away win REG,left,Rexall Place,America/Edmonton,-6,MDT,22,1,Peter Laviolet,3,31,16,12,4,3,61.1,8,9,23,0,Dave Hakstol,4,30,13,10,5,2,38.9,9,6,R,/api/v1/venues/null
2010020164,REG,20102011,11/3/2010,20101103T230000+0000,away win REG,left,HSBC Arena,America/New_York,-4,EDT,7,0,John Hynes,2,37,13,4,5,0,61,14,4,6,1,Jeff Blashill,5,30,11,10,2,0,39,7,8,R,/api/v1/venues/null
2010020165,REG,20102011,11/3/2010,20101103T230000+0000,home win SO,right,Verizon Center,America/New_York,-4,EDT,15,1,Peter Laviolet,5,34,16,10,5,0,56.5,15,9,10,0,Ken Hitchcock,4,26,21,12,4,0,43.5,15,7,R,/api/v1/venues/null
2010020167,REG,20102011,11/3/2010,20101103T233000+0000,away win REG,right,BankAtlantic Center,America/New_York,-4,EDT,13,1,Jon Cooper,3,36,34,4,4,0,56.9,6,10,11,0,Bruce Cassidy,4,33,22,8,2,0,43.1,11,4,R,/api/v1/venues/null
2010020166,REG,20102011,11/3/2010,20101103T230000+0000,home win REG,right,RBC Center,America/New_York,-4,EDT,12,0,Todd McLellan,7,37,30,6,5,0,53.1,15,12,2,1,Bruce Boudreau,2,28,20,10,3,3,46.9,12,13,R,/api/v1/venues/null
2010020162,REG,20102011,11/3/2010,20101103T000000+0000,home win REG,right,Xcel Energy Center,America/Chicago,-5,CDT,30,1,Barry Trotz,1,24,13,17,3,1,43.9,10,5,28,0,Ken Hitchcock,0,36,20,23,5,1,56.1,10,4,R,/api/v1/venues/null
2010020172,REG,20102011,11/4/2010,20101104T020000+0000,home win OT,left,Honda Center,America/Los_Angeles,-7,PDT,24,0,Claude Julien,3,41,17,8,3,0,60.6,16,5,14,1,Bruce Boudreau,2,35,25,8,3,0,39.4,11,6,R,/api/v1/venues/null
2010020174,REG,20102011,11/4/2010,20101104T230000+0000,away win REG,NA,Philips Arena,America/New_York,-4,EDT,11,0,Phil Housley,0,34,29,4,4,0,49.1,4,4,29,1,Mike Sullivan,3,25,19,10,1,0,50.9,5,4,R,/api/v1/venues/null
2010020168,REG,20102011,11/4/2010,20101104T003000+0000,away win REG,right,United Center,America/Chicago,-5,CDT,16,0,John Hynes,3,31,31,6,2,0,42.6,12,8,1,1,John Tortorella,5,19,18,4,3,0,57.4,3,5,R,/api/v1/venues/null
2010020171,REG,20102011,11/4/2010,20101104T020000+0000,home win REG,NA,Jobing.com Arena,America/Phoenix,-7,MST,27,0,Ken Hitchcock,4,42,30,6,4,0,49.2,7,6,18,1,Bruce Cassidy,3,36,19,8,3,0,50.8,3,0,R,/api/v1/venues/null
2010020170,REG,20102011,11/4/2010,20101104T013000+0000,away win REG,right,Scotiabank Saddledom,America/Denver,-6,MDT,20,0,Mike Sullivan,1,32,25,11,5,0,62.3,11,9,17,1,Dave Hakstol,2,25,48,19,1,0,37.7,8,4,R,/api/v1/venues/null
2010020169,REG,20102011,11/4/2010,20101104T003000+0000,home win REG,right,American Airlines Ce,America/Chicago,-5,CDT,25,1,Jared Bednar,5,37,15,6,7,3,51.2,5,5,5,0,Jim Montgomery,2,42,30,14,3,1,48.8,2,3,R,/api/v1/venues/null
2010020175,REG,20102011,11/4/2010,20101104T233000+0000,home win REG,left,Scotiabank Place,America/New_York,-4,EDT,9,1,Scott Gordon,4,19,17,21,3,1,43.1,13,9,2,0,Bruce Cassidy,1,42,18,6,4,1,56.9,10,10,R,/api/v1/venues/null
2010020173,REG,20102011,11/4/2010,20101104T230000+0000,home win REG,right,Wells Fargo Center,America/New_York,-4,EDT,4,0,Guy Boucher,4,23,25,6,3,0,56.9,19,10,3,1,Bill Peters,1,35,17,6,3,0,43.1,9,3,R,/api/v1/venues/null
2010020176,SO,20102011,11/5/2010,20101105T000000+0000,home win REG,left,Scottrade Center,America/Chicago,-5,CDT,19,1,Mike Babcock,2,25,29,6,4,1,49.2,25,17,28,0,Gerard Gallant,0,28,31,8,3,1,50.8,15,14,R,/api/v1/venues/null
2010020177,REG,20102011,11/5/2010,20101105T010000+0000,away win REG,right,Pepsi Center,America/Denver,-6,MDT,21,0,Mike Sullivan,1,36,26,12,3,0,58,5,2,23,1,Joel Quenneville,3,38,14,8,5,2,42,9,6,R,/api/v1/venues/null
2010020182,REG,20102011,11/5/2010,20101105T233000+0000,home win REG,right,BankAtlantic Center,America/New_York,-4,EDT,13,1,Randy Carlyle,7,41,15,13,6,1,45.3,13,4,12,0,Glen Gulutzan,4,23,20,19,3,0,54.7,10,4,R,/api/v1/venues/null
2010020179,REG,20102011,11/5/2010,20101105T230000+0000,away win REG,left,Prudential Center,America/New_York,-4,EDT,1,0,Doug Weight,0,25,19,13,5,0,62.7,12,7,3,1,Glen Gulutzan,3,42,20,15,4,1,37.3,11,6,R,/api/v1/venues/null
2010020180,REG,20102011,11/5/2010,20101105T230000+0000,home win REG,right,Verizon Center,America/New_York,-4,EDT,15,1,Dave Hakstol,5,21,18,8,5,1,73.3,7,6,6,0,John Hynes,3,21,28,12,3,2,26.7,17,5,R,/api/v1/venues/null
2010020181,OT,20102011,11/5/2010,20101105T233000+0000,away win REG,left,HSBC Arena,America/New_York,-4,EDT,7,0,Jim Montgomery,2,24,19,10,3,1,56.5,9,8,8,1,Peter Laviolette,3,34,13,6,5,1,43.5,10,6,R,/api/v1/venues/null
2010020178,REG,20102011,11/5/2010,20101105T023000+0000,home win REG,right,Staples Center,America/Los_Angeles,-7,PDT,26,0,Guy Boucher,1,26,27,20,2,0,53.1,10,9,14,1,Rod Brind'Amour,0,37,25,6,4,2,46.9,8,7,R,/api/v1/venues/null
2010020188,REG,20102011,11/6/2010,20101106T230000+0000,away win SO,left,TD Garden,America/New_York,-4,EDT,6,1,Jon Cooper,1,27,26,6,2,1,58.6,7,7,19,0,Mike Yeo,2,29,20,4,3,0,41.4,5,5,R,/api/v1/venues/null
2010020191,REG,20102011,11/6/2010,20101106T230000+0000,away win REG,left,Nassau Coliseum,America/New_York,-4,EDT,2,0,Mike Sullivan,1,40,24,8,3,0,48.1,16,7,4,1,Jared Bednar,2,28,18,6,4,0,51.9,3,6,R,/api/v1/venues/null
2010020184,REG,20102011,11/6/2010,20101106T003000+0000,home win REG,right,American Airlines Ce,America/Chicago,-5,CDT,25,1,Ken Hitchcock,6,31,21,10,4,1,51.2,9,4,27,0,Mike Yeo,3,37,17,20,4,0,48.8,13,3,R,/api/v1/venues/null
2010020189,REG,20102011,11/6/2010,20101106T230000+0000,away win SO,right,Air Canada Centre,America/Toronto,-4,EDT,10,1,Jared Bednar,2,48,26,6,4,2,47.8,4,8,7,0,Doug Weight,3,28,16,8,3,0,52.2,1,2,R,/api/v1/venues/null
2010020186,REG,20102011,11/6/2010,20101106T020000+0000,home win REG,left,Honda Center,America/Los_Angeles,-7,PDT,24,1,Doug Weight,3,38,24,8,2,1,50,15,6,5,0,John Tortorella,2,49,24,6,3,1,50,12,3,R,/api/v1/venues/null
2010020192,REG,20102011,11/6/2010,20101106T230000+0000,home win REG,right,RBC Center,America/New_York,-4,EDT,12,0,Doug Weight,3,33,14,6,3,2,45.5,18,16,13,1,Mike Babcock,2,32,13,8,2,1,54.5,8,6,R,/api/v1/venues/null
2010020183,REG,20102011,11/6/2010,20101106T000000+0000,home win REG,right,Xcel Energy Center,America/Chicago,-5,CDT,30,0,Peter DeBoer,2,31,15,2,1,1,53.6,5,10,20,1,Ken Hitchcock,1,23,27,2,1,0,46.4,7,5,R,/api/v1/venues/null
2010020185,REG,20102011,11/6/2010,20101106T010000+0000,away win REG,left,Rexall Place,America/Edmonton,-6,MDT,22,0,John Tortorell,1,38,26,8,4,0,54.5,4,11,17,1,Barry Trotz,3,28,21,10,3,1,45.5,6,7,R,/api/v1/venues/null
2010020193,REG,20102011,11/6/2010,20101106T230000+0000,away win SO,NA,Philips Arena,America/New_York,-4,EDT,11,1,John Hynes,4,26,15,12,4,0,43,13,6,16,0,Bob Boughner,5,37,20,12,4,0,57,3,1,R,/api/v1/venues/null
2010020194,REG,20102011,11/6/2010,20101106T230000+0000,away win REG,left,Nationwide Arena,America/New_York,-4,EDT,29,1,Gerard Gallant,2,28,36,4,3,1,45.1,11,11,30,0,Bill Peters,3,29,20,8,1,0,54.9,4,10,R,/api/v1/venues/null
2010020190,REG,20102011,11/6/2010,20101106T230000+0000,away win REG,right,Centre Bell,America/Montreal,-4,EDT,8,1,Craig Berube,2,33,17,4,3,0,50,8,14,9,0,Bob Boughner,3,25,12,6,2,0,50,5,8,R,/api/v1/venues/null
2010020199,REG,20102011,11/7/2010,20101107T220000+0000,home win OT,right,Verizon Center,America/New_York,-4,EDT,15,0,Todd McLellan,3,51,36,10,7,2,61.4,15,8,4,1,Bill Peters,2,21,19,14,5,2,38.6,7,7,R,/api/v1/venues/null
2010020198,REG,20102011,11/7/2010,20101107T023000+0000,home win REG,left,HP Pavilion at San J,America/Los_Angeles,-7,PDT,28,1,Paul Maurice,5,30,14,13,3,1,53.1,20,8,14,0,Peter DeBoer,2,32,12,11,4,1,46.9,8,4,R,/api/v1/venues/null
2010020187,REG,20102011,11/7/2010,20101107T020000+0000,home win REG,right,Staples Center,America/Los_Angeles,-7,PDT,26,1,Phil Housley,4,33,18,10,3,2,50.7,3,7,18,0,Jon Cooper,1,29,14,6,5,1,49.3,5,2,R,/api/v1/venues/null
2010020196,REG,20102011,11/7/2010,20101107T010000+0000,away win SO,NA,Jobing.com Arena,America/Phoenix,-7,MST,27,0,Todd McLellan,3,36,21,6,1,1,34.4,22,12,5,1,Peter Laviolette,4,42,24,2,3,0,65.6,13,11,R,/api/v1/venues/null
2010020197,REG,20102011,11/7/2010,20101107T020000+0000,home win REG,right,Rogers Arena,America/Vancouver,-7,PDT,23,1,Gerard Gallant,6,30,27,6,4,2,57.7,14,9,17,0,Jared Bednar,4,29,34,8,3,0,42.3,5,1,R,/api/v1/venues/null
2010020195,REG,20102011,11/7/2010,20101107T010000+0000,home win REG,right,Pepsi Center,America/Denver,-6,MDT,21,0,Mike Babcock,5,41,17,4,4,0,62.3,16,6,25,1,Bruce Boudreau,0,34,16,10,1,0,37.7,7,6,R,/api/v1/venues/null
2010020200,OT,20102011,11/8/2010,20101108T000000+0000,away win REG,right,Madison Square Garde,America/New_York,-4,EDT,3,0,Randy Carlyle,0,23,16,12,2,0,50,9,2,19,1,Dave Hakstol,2,37,17,6,5,0,50,6,1,R,/api/v1/venues/null
2010020201,REG,20102011,11/8/2010,20101108T000000+0000,away win REG,right,United Center,America/Chicago,-5,CDT,16,1,Jim Montgomery,1,42,23,8,2,1,56.3,9,1,22,0,Jeff Blashill,2,34,14,4,4,1,43.7,10,1,R,/api/v1/venues/null
2010020202,REG,20102011,11/8/2010,20101108T010000+0000,home win REG,left,Honda Center,America/Los_Angeles,-7,PDT,24,0,Ken Hitchcock,5,23,34,12,1,1,40.3,9,6,18,1,Peter DeBoer,4,31,24,4,5,1,59.7,13,6,R,/api/v1/venues/null
